timestamp,src_ip,dst_ip,src_port,dst_port,txid,input_addresses,output_addresses,input_amounts,output_amounts,fee,script_type,geo_country,entity_id,total_amount_btc,is_anomaly,risk_score,explanation
2026-07-28 01:41:53,219.247.121.180,31.185.236.31,56646,18333,ce6516cf313695d9b52794eb61451549aeb9c0ccae8ade64275ea83c1e5d3646,1IlrRkMGAhjP01TjnNSzHQOEkJIKyLW91L,1YkaSG8xjKGn7vK7GIspCsLBdKUFima6f1|1HqGbqqj0OfsZQI1TXyKvE8BSZfUjuLvHz,0.89911807,0.42569657|0.47312725,0.00029425,P2PKH,CN,Entity_44,0.89911807,False,45.6,Normal.
2026-07-28 02:51:12,58.212.148.184,206.135.236.233,49196,8332,9a66f443fa5b0ff3b7840c82fcf9133891c5e7cde0d244b96f5f7dc344d5dc23,bc1q0ZDgV4wqUR7XTeon6yNVrmCrdsi6CUqvyT1guv|bc1qN35KxPwF0zVTe5j6xf1UDbsHbCESi7EaZ3AWKy|bc1q7Gb0re6vym1RWT3elugXFTF2sVaAK952joxEbx|1PeYHuyimsoOeKbwXYnI05iYc0dZWU6TNV,3ZkHnU9wIhCuCbZWzxRNxA4rIbUwanWNHw,0.03728642|0.07645957|0.02322726|0.12672134,0.26289636,0.00079823,P2TR,CN,Entity_45,0.26369459,False,49.5,Normal.
2026-07-28 03:13:43,203.71.205.117,209.154.196.24,56561,8334,f04917fe37d515f9603bb6f9c046b8b24597ecd0a980ae97bf308e87c81acded,1cfUPDHCL7htFAq4GjaGS0tN2RXrJjOn8A,3IpXK0meRY9c2w96gA3wyuWnPOeynCQ3gk|3OfBmtD4XRlUXb1u9tMaffO6YrpOQJZO7H,0.85274341,0.24586112|0.60671841,0.00016388,P2PKH,TW,Entity_46,0.85274341,False,26.1,Normal.
2026-07-28 03:55:30,141.122.175.79,196.230.121.52,59433,18333,a5340025cf5fa2420cc2358dc0cb0da03d8da907b6dcd5662512de583369067a,bc1qM2i3QVwv59Y3sExv5Hn9opJreJv8FvBB5WG1QJ|3dJ1Pcv84cy3428mbyqHDEMcsXZWaDNJfH|3l1FLGa0IIYNKVGzXQbBs1jtUNamjgHNBG,1ZwlZQKs6eJSZMzvHjKpSbh4PM49zKu0Pz|bc1qWjifxxv2mWMnUq8WoxV0pXxNCp7Hg70TLuLOo7|bc1qvutB0WqoWdk7DUpEuZOPms77uYxCCTY29V1o4M,0.46099638|0.27690866|3.01367795,0.42493011|1.38398423|1.94211261,0.00055604,P2PKH,CH,Entity_47,3.7515829899999997,False,38.5,Normal.
2026-07-28 04:58:02,221.60.16.110,140.48.251.226,61325,18333,22c771d21f89a20039cf11ffa6a5fbf000db8195c056f7618ced3a2f8037c543,1UuhBp8je0Q6dBNuyCspg3CssQWWIcR6RE|bc1qvQCbEFXOGWBqnTU39yaOIa6E7UxV7wG47T4t0o|39FE87lH5U4sPuKrZxgLCTGjPcLyrcJMjq,bc1qLAbdeMsGyqpu5cFLonKSXyHMMOl1iFSyQvlrvg,2.20315165|1.15936933|1.18049624,4.54255798,0.00045924,P2TR,JP,Entity_48,4.54301722,False,17.1,Normal.
2026-07-28 05:22:45,189.16.117.141,106.241.43.21,56803,8333,3e876125fdfab70bb6a696d3a9206dcff069ecd6831b120010842e41bea6c585,bc1qeNgMxWohy5f7MrghjWukushvmtNN1LgGGvkVaM|16PBrweT3x3uzQNqZo6h0HoYo1bCl1YFDo|bc1qpX1dRHUJVu8y2C63iCeoIA8KRIaliqgnjfL24U,3S3hlyPpvyGDBpAPzRrO94MOcXISO7XSIl|bc1qyVLQymPKvGH6VityWaQfKFMJTykI2QI9nZimWA|1DUxLoYvHQXEQX0Ed7jTsktCu0gidSJ7Vx,0.79940365|0.18083013|3.22752859,0.71604398|0.15609236|3.3347403,0.00088573,P2WPKH,BR,Entity_49,4.20776237,False,13.9,Normal.
2026-07-28 05:27:52,200.174.223.197,203.89.165.26,65343,18332,fa02d15dbf403a1fd0661399584baa9fa3e073c6274e881c66e7c09e52834a13,15zoiUUhqmDuctZyHBIYV7QNVglHl4RyuX|bc1qLeSaRB69JLnGgJO2Ms84Cyk7fRaifuE4Gyn5Cu|bc1qRjpatqRh0sXL0RAAS88jwrZAchUJllqwC4lOtJ,135N7c5yVvb0IDmxfzFRvW9NEXVIYlHyuj,0.0525206|0.00017273|0.15303889,0.20564738,8.484e-05,P2PKH,BR,Entity_50,0.20573222000000002,False,26.5,Normal.
2026-07-28 05:44:38,49.31.76.46,179.87.16.230,55717,18333,c89fbad177ebbc182b25c4ae500dc4b95e3128437ab9d2631cfb221e0217ae44,34MpOaN4YgLZdYhKMdmuZTyhQHt7nckdqU,bc1qA8iXbdtxbIALsSiqjSHPuRgyjsJGBJ0YevesWu|35H4fwrT54ijcg1sHDV1TCaH2LR3T5FEme,3.42235375,0.60662545|2.81502772,0.00070058,P2PKH,KR,Entity_8,3.42235375,False,23.2,Normal.
2026-07-28 06:03:57,106.6.123.218,131.125.90.177,63345,8332,7f6229aea8812bcd51ea986ff37edcd39ce85420a6847b6c55db0c8b0804230e,bc1qJJr5shO1giLp2d8zoxX2w6t4KHJ9jlRK4GIVuD|bc1q1jRDl0Ac5CKYS10zJO9Fuua2dNrwcRLjL89Vbf|bc1qtvpDrBjiFFBxYW4fHIGuE1H8hlKNbdKtvhotwc|3LSQjwBjrousevEeBmIVSWkXtf2W0CcFFa,33TXNsHwYgyQhnODQJGVFCpkFSznCdbm9h|bc1qiA044B3oi7vGTjavMCtKL0ucIDNW342LfMUIZp|1qtzQujalgg8nQNk7MzXYfTVz3hiIBXoTP,0.99987619|0.56742681|0.33845928|0.44029502,0.99562918|0.6296257|0.72057717,0.00022525,P2TR,CN,Entity_51,2.3460573,False,36.9,Normal.
2026-07-28 06:05:27,197.43.110.61,62.163.11.13,56644,18332,d948fea460789cc667b46013a78f6550e78a404db750fa06de85e31bf8e67c23,1UPr6XlGkemQc6HnYZeIQGl4VKmUavOa3G|3UBTnpcne9levPSXUihg9C5kBpH2UTtr75|31C6mOWFukyDTa1GLnmhHwF9gxAG83XqeQ,3V4xknf8z5o15zAdENPRfr1x6HH9Gk6FQr|bc1qmdqGow1blMOQLJPsnunfIK2Q86ZhVeVECNFkrw,0.31916985|0.50839857|2.2106625,0.89187735|2.14588807,0.0004655,P2PKH,EG,Entity_30,3.03823092,False,17.6,Normal.
2026-07-28 06:26:36,56.0.125.83,218.27.221.232,53823,18333,32f562cbc3f936888cc56a0c04780d2b0822fc0a65090490c47cc21451d1e96e,1gq5xEdTwprnNJoYAgUplKznB37cveZLYY,1gU8QqCnoWSeiWCMyKmgiohWuiDI2jedmE|bc1qLf2IQIz0uKmgBdFlrDN7rhHprcxAP6x03QMAWb,1.19750816,0.15185842|1.04473288,0.00091686,P2TR,US,Entity_52,1.19750816,False,42.5,Normal.
2026-07-28 06:36:38,219.203.116.39,203.12.49.208,57052,18332,43db19da235091cb5ca39054155c5f456686b9b478291c8c4ca1715c47490438,3iyOCW0kpUlAo9c7JYI6XUQfy8Tx2Vhsrk,3JMyjriT6sMxyWBNgZB37dXh4RS1EpU4Ch|1xI9dFMRCWbc0KZgdQr9EAWbj9Z9GZbAkx,3.75227723,1.05791755|2.69394156,0.00041812,P2WPKH,JP,Entity_53,3.75227723,False,8.5,Normal.
2026-07-28 06:57:57,213.68.222.238,97.205.195.93,62332,8334,fcd8d1ffa13fca2685be6122cb0f08a61ad3241f77d05d8b6c77db9b2de442aa,3yHHSIV2VTza8ZR5W25nbQgLyhZmXs4DXl,1X1UHXDCpwa9MYLQLNHqLBqnhlBnzzUPfU,3.21197288,3.21171478,0.0002581,P2SH,DE,Entity_54,3.21197288,False,36.9,Normal.
2026-07-28 07:42:39,159.99.106.74,219.68.139.35,63610,18332,7a8d084a9b41baa2c9e1f11cba30a22fba6b08a49536633eac00c3843d8b6687,bc1qfXZESovUHCMvi3TSvmzKFG3IP10R1bBZc8Mzng|bc1qcWvM7Nrmk1XlPEt3jLfRtVIdIqzmCePAV9STLT,1oiHaXpMC3BytZSTXQvr0KRl9JJBEUXhTO|3PHU4AwbuIqFJTCoWAhKj9VkJHrbR1iK7R,0.21942276|0.9450168,0.52022398|0.64334936,0.00086622,P2WPKH,US,Entity_55,1.16443956,False,13.7,Normal.
2026-07-28 08:01:08,193.56.28.103,144.172.31.140,51243,18333,cd697e82ceaf3a35a2a2835ad0ce92124e3a134b75ff1857ccc4939cdc22da4a,1yLKDvZcNL1KS1lbGdekzReg5iMjJQR7HX|1ogpshc52zMbn0yTq6RGdto4oan3QQdSCA,bc1qMmvNfIEaGmRy5qDv9uwY1TeYbLS0MFCQLZUgFA|bc1qfk0kTpuMVftmSezdPWIurprtqm8fIA4fviG9BN|3iys0T2aRWiVpHzCoK105ULjv4J3CygJqM,0.00005579|0.00004421,0|0|0,0.00072015,P2PKH,US,Entity_56,9.999999999999999e-05,True,97.8,"Risk indicators: Entity uses multiple distinct IPs (3 IPs), suggesting anonymization; IP 193.56.28.103 broadcasts for multiple distinct entities, acting as a high-traffic node; Micro-transaction detected (0.0001 BTC)."
2026-07-28 08:03:42,62.90.103.180,69.118.156.23,50814,8333,dbbaced35b650d798b390fac8f10da445e6cc550a8e4ae461cd86619b35b58d2,3m7J8iNzJFzOtyAptrKxrQkzZJVPuvVdmZ|3C4sHA0BPt4CAnPXFcCcYGlTWo3JrVQ5SA|bc1qdRICz9pUMS1Fvo84ofLUlSkC64FncKQYi7eIxD,bc1qlSIaC3ltAlIHVAKUdGh7ES9qb8pgR1Ld7RVb6N|1Dv14bTmN6UCtg13AO8DW3HAcBAzNpCt54|3YZMY2fJtUooQt1D3pSNpDZDg33lGCU4Hr,1.12018014|0.06578356|2.78376934,1.69989056|0.23275723|2.03663512,0.00045013,P2SH,IL,Entity_57,3.96973304,False,11.5,Normal.
2026-07-28 08:09:20,203.67.113.86,21.179.124.168,63504,18332,1c709f2cca50ad7e9d016ad7b0320fdcbbf3a8521bc42aa35f82577973b8b295,bc1qyZ29HGJpI6TQWEuZx6GYnvzUgNCZ3laXFgie6o|1yxcACka3O72SSmqP7lQY9cI1IRXSUrfwY,3nlSMT2g85cnq1CmaiW6FhFsr0laWSW7hd,0.08181472|0.15173068,0.23338965,0.00015575,P2WPKH,TW,Entity_58,0.23354540000000001,False,14.0,Normal.
2026-07-28 08:23:12,185.220.101.55,36.48.142.46,61541,8334,e647e02903f7ac3f8eae3a61ff5cbfbc6ae53cd9ef348328c9bd623c2801d3b5,1UjcPkm999exinHVF4QsfdIv6n2zYFRfHc|1sBEMO13HHS1CspXV5DBAkvK1DMmfEk4RF,bc1qAJoMAnxTUwKV2ks7OIlalvXI5FWvTOJ04eXxPl,0.00016578|0.00083422,0.00021507,0.00078493,P2WPKH,DE,Entity_59,0.001,True,76.6,"Risk indicators: Entity uses multiple distinct IPs (4 IPs), suggesting anonymization; IP 185.220.101.55 broadcasts for multiple distinct entities, acting as a high-traffic node; Micro-transaction detected (0.0010 BTC)."
2026-07-28 08:44:04,75.237.250.111,223.145.44.47,51399,8334,c652522c65c29b6f8c91e86cf38b6cb4914b27378ed1a414a9eee2cba536ba4b,3AzUwyBJ8QYSXI1mXTDaAi3NHtEp1cgknp|3E931E94rnJdXDHFyQk8RCQanKuLqIoDMw|1RqryUvIltnJlU5lTopqoZZwWhe7Ea170x|3GwcGoXWxKTVRgiDo1r2zlRWJhaOQtwjOp,bc1qc82IxqKGZ295rpji4esOMBgs5RvbGk9o4oqxdd,0.0944126|0.4191671|0.18972044|0.64684073,1.34980372,0.00033715,P2PKH,US,Entity_60,1.35014087,False,23.4,Normal.
2026-07-28 08:50:39,64.151.241.195,40.249.94.212,51097,8334,8fe597eec4201e2f28c770e4f882d9795ab2de6a5984ed242abd85c9fd722342,3O53cGZzzh49UeMcsh0mFUuI39mmARJPE6|bc1qg5xeWgRfEmiRKt0bi4Pa8GXffiH0siERVL8DFE,bc1qShkOxQHiVZoG0k0COXTpvfXHIWurXuZg9cPdmW|3E457rfpZ61ChWPRFDe4tfA6W8pZ45dhi2,0.18116447|1.78763792,0.01065447|1.95735452,0.0007934,P2PKH,CA,Entity_61,1.96880239,False,22.0,Normal.
2026-07-28 08:54:59,93.105.201.161,74.28.102.230,53392,18332,325f60ed2f0e278faa983d2e17fbbb4649a521954a2449a958a508d36c16edce,3KramQLSPL9bnwvQPgmSThQ7uCgNcXWpwF|1A2GFvUguZPfAIKsco5opNv2tRh4nKzli4|1QAZRKF97PImOPdgOkVCXb6NAyySMDFOj7|3yTkLteX2ZSnUDbUtGRsRxUuQovzhFUap8,3PYaRFLncT3pmXMFQyXCEiiC9hmvwXnY1F,1.66006274|0.250452|0.54287279|1.2948469,3.74822012,1.431e-05,P2PKH,PL,Entity_62,3.74823443,False,27.2,Normal.
2026-07-28 09:04:18,47.34.171.161,188.82.81.155,65224,18332,afd90c5a509be143d916d5f3b3299f455832b467a684293b011ac7aab1e5e8bb,33wiX5COx0dcX3YkmUfCVU988tvMixiqNl|bc1q0WsY8kP5vtVjcAzjoSOujJcdeEyXy21NRhzN3N|bc1qfL5dr2AWBTr0OCYkWYcvnIk1xUP3gTQSDTCWGy|bc1qVrL5SdIK37HSGXPDF3JNbbvk0BMK5TTCyp6cF7,3XYj0OYQiWsShUvSfY5EE3eudWHtR6aOFu|bc1qWzS1mZe5VoKVYqHW9HXxvjcaOpTpq2YYpj7uur|1OPPKWLHGkEgiaTdCsw6J7ueeZplPvnONT,0.02699812|0.16756744|0.24921348|0.50207106,0.03315212|0.43858895|0.47337421,0.00073482,P2WPKH,US,Entity_63,0.9458501,False,16.8,Normal.
2026-07-28 09:10:37,84.90.46.252,202.14.113.23,56006,8332,47f64dbfeca4056a10eb9771c3bae13c5d6a7e7df15679e882c10030bf0653a0,1SItfyWLaVDyPu7cKRs2JCN4b9L1RCN3u6,3v7x33jjMEC1kZWWvYdaB73QuYXEhRyxDa|1WK5LT8V0JSr4fWV9sd2olsudv93PATZzM|bc1qbWGuMEW0xuklZ4KSyPZB7GZ5w115qkXCtQjZaP,3.39463717,0.64998557|0.76711154|1.97723425,0.00030581,P2SH,PT,Entity_64,3.39463717,False,12.1,Normal.
2026-07-28 09:14:48,176.128.43.157,70.117.23.122,61782,18332,705dc5e970e81aef81494c94534ebbbeb995ba6866dc762a0333a61bae2d8b4e,3ZOEL8gkWj2xrZzIckgAJm1lblz7JIf8qQ|3EeAbeC2bn9ym2cvacKmzCprJ01BIWAoIH,bc1qBEFsNdmr6O5xByWVYJvp05iYmW9ve8itpb4IJf,0.09345431|0.16069798,0.25388874,0.00026355,P2SH,FR,Entity_65,0.25415229,False,14.9,Normal.
2026-07-28 09:21:52,56.153.39.58,178.146.54.163,64913,8333,c07c9ad9e5c762b64411218d7092fadc771c88a17e302339af9d32eb3e56f4ee,3J9Z6dAXrCoZc8yVAMiQj2l1WG7M8rxr2J|3iSpTJpWFy0eOtdYqmKiZPPvLKl5nTCwlS|bc1qtNbIDGhoQe6XoyfLTOQp4LlyhXAEq5CeNq4gXc,bc1q6kveppLXgl61EUQee5RBRrWp0NLHAGdfjfcfLR|1OBlBRtOvU7UgWcFYtuscnj5YtAL0DGuMT|bc1qLALbIfrxgd1GQcwtPPv4FPZNFdd1EQZAXiOzvA,0.69475627|0.24120734|2.12144112,0.95084337|0.82314526|1.28277401,0.00064209,P2WPKH,US,Entity_15,3.05740473,False,17.1,Normal.
2026-07-28 09:47:13,71.92.124.206,172.95.169.78,59901,8332,e2d6057d21497129431a6676fd4f393db37ebeca12435ac332ee2e0ad87cd0c6,bc1q6dIgRB3LucdGZLg9hbyIbor719yZBXF5LRZXAx|bc1qC3gh6IbOpDJbujW6DbiCEk6NTQPI3EjWFjya1m|1NhjeVBTNTFYq1aEJfLpkuQOdEnP9W0JJG,bc1qwEc6hZrFE9kysLZE9YH5SEJnNxTmWTwVDN9o3a|bc1qYoRTsVknGomsgCX4wgmVpDvEKRcTRbLOIM4RfR|1jMGq4Wvb4YHXqNuqWKAarRDXsnzmulADH,0.14221742|0.00140339|0.39281611,0.08635516|0.0143334|0.43479678,0.00095158,P2PKH,US,Entity_66,0.53643692,False,25.2,Normal.
2026-07-28 10:26:59,201.56.34.110,9.196.210.185,56874,18332,bcb852099cbf473a696be14408ce2d75f3f6e3c8fb1f6263b2b886defb977c48,bc1qyd5A6yTytjoShhJyV4ZjtfbaVjMH8JbT8NWlOn|bc1qrAnCxmDh74zYRTaxnr2qZXzo3zajxYYLu79o8l,bc1q69h20ED1ylfzGOkEF7jJFTw9pJP2qbz9jIL9ou|36t0CpAIAimGYflZgBZj2DFrc83kL3S0kr|1SVlZdIpZ8HHlBeayrkxwVyFRl1j0lonz0,0.18462804|3.85559652,1.72334996|0.46150551|1.85524321,0.00012588,P2WPKH,BR,Entity_67,4.04022456,False,10.1,Normal.
2026-07-28 11:05:44,53.124.5.128,197.116.185.238,53835,18332,6b3c88bb5114269244a56d63305752e17f4aeecf8da8cec9f517188150748826,3cVoqoPGXy42cOg8NqTJJxxK3ep8nzYvX3,13x3seD6Hai9dAgEeLFtvMwoCnU0EKPwgs,0.62330768,0.62314664,0.00016104,P2TR,DE,Entity_3,0.62330768,False,20.8,Normal.
2026-07-28 11:08:45,84.166.206.229,165.185.82.80,58590,8333,f49c3c1f6ec90c7dfaf8ab0be073597217057616a62380dfe1f34cf0cedb9f62,1vxQMUPkrzhWns6W0f3lCWLoBAUTVQBHU3|1UYKN0Tj5WLg0nDj5cdI2FOBrCdrIEH3W3|bc1qfMQIGaRDQWQE3wcCg6Drrn8JTLCj4zPuecZ5dD|16A5b6ldB6PyCLA6C4evgcm0pLCL34xTIm,bc1qLgliReRn0yQYXEQnw5joR6OqFYhRNEEIqkU1Te|1uWWQYJEEQrDfU3nesi72ZWQDt64lwRAMz,0.04719336|0.47769301|0.13177095|0.8883601,0.3381659|1.20620031,0.00065121,P2TR,DE,Entity_68,1.54501742,False,27.6,Normal.
2026-07-28 11:30:25,199.101.156.212,194.133.2.25,57791,8332,a8beb5728f2b59104d2ea93ffceb1bc9a504605c7a1ff07123047b0f6e615762,bc1qOIgzj7ZheKYxCwrf4SDEQq5XHJOoLpHFzSGXoT|3eZSNbwjxf0wXSC5B3Oed4iGDrA6b6MRpM,bc1qvVwbEKtLJUqbgUkuTqLlbxe8c6PuzMFqkQpnzR,0.0897717|0.80370894,0.89296674,0.0005139,P2WPKH,US,Entity_69,0.89348064,False,12.0,Normal.
2026-07-28 11:38:19,17.33.175.165,173.213.29.110,53949,18333,fd1f46ca9d69973a2663e048e7470b6967b3e2ef4098e638009ab94a5589292b,3D0GoA0c7q0RNg6XcvCM6hKDdTiDqi0G1v,3wErIiPXkgh7tTKpExqw3c8PQ3uJfMD65k|1O3LZFTpdSJKDXWWf2NIEx6se0eHU4OkpL|1BMiD0ru2ICOUpF88wGmvkibapkGFXl0r0,2.13065494,0.56028292|0.38385974|1.18577613,0.00073615,P2TR,US,Entity_70,2.13065494,False,8.6,Normal.
2026-07-28 11:47:21,158.28.144.131,11.2.222.82,51062,8334,9121b740d4b4cfebfa7816805f99cfcf02f8c1ac0961033a0656cc78f1ed36d6,3jzVwwq2DPf1Or0aYF7AlcRBY2aNYzLP9X|1aNrSeRKLMG4wyrJ6ndwKMTAvPywWsj9BS|1EHazlSh1Oiijkjarujl9KsafTICXo3ghp|3leI7cNs8OxW9kNhrcSfuuzP7leHYu9kOT,3ZarLRF9sYkNL1aXUCSCSB9dRIw5UMK4ej,0.84947289|0.41058592|0.54384136|2.8246864,4.62782753,0.00075904,P2PKH,US,Entity_71,4.62858657,False,29.5,Normal.
2026-07-28 11:52:15,22.225.120.12,142.159.163.133,60236,8332,cae921fa8e2af51ae19873fd27c4662dbbce7246e3c14736ed4130c508cc87bd,1TzuS4g2tnzoUtspZVjw5SHH4QYmhqxV6J|31D1TiAqJglIVZuJHRiN396FBVpuvmIID4|14aYgWNwnawlfgpnEY1r0Zx5sdLyyr7dcm,1df04OGGAVSy8Ctl0spvYzDuW4kMmwO67M|3GDAWLUodY70TERtwGyUxhBkReHeF6Bh68|33EzSMFIOnPnBByeGMQ5PMEFtYnFUkZ2np,1.05006059|0.42326627|1.48612614,1.32744782|0.51660259|1.11498822,0.00041437,P2WPKH,US,Entity_72,2.959453,False,8.5,Normal.
2026-07-28 12:25:35,193.56.28.103,130.123.71.31,62607,18333,3c2f0483a8eefc659770e2cdd29bc04ed6428c3e22762ca546e6d12f11ad82db,1b70gLEuKhWcgEffUOHEIi0FuZEOq8D1cN|35rCK9sEdzrrdxJcFNteij2oHQAmHsKetx,bc1q0oxFND2EPdlzy23h20Lh3WgDdRhWoJZ4eczGu2|bc1q57TIsHMmwCKNTnT4QKVKatSXXGcucAmPyqvMSq|bc1qX84lajPe0U3QmBRDmynUMDESg6t9i1Xu9esomY,0.00140859|0.00359141,0.00178299|0.00119735|0.00131166,0.000708,P2WPKH,US,Entity_59,0.005,True,89.9,"Risk indicators: Entity uses multiple distinct IPs (4 IPs), suggesting anonymization; IP 193.56.28.103 broadcasts for multiple distinct entities, acting as a high-traffic node; Micro-transaction detected (0.0050 BTC)."
2026-07-28 12:28:44,206.99.71.88,210.10.244.0,50616,18333,fde30664f3774b0ee4d67991b98e1e35ed7dbf4030649de5956c99499ec356c8,1FWBvnaQ7wtwdljDfBFP8vSh8MQ2NfbUYg|1s1qaNXgj7UMHm7C8WdGJkVvKqrC2yTH1b|1N6UYdDhOJjCqhlQVtNd03H64uD3FarEbj|328Hy2l1dWp1FlidjurcI6bMbBXCm7OI4Y,3FFSsTkNtE4CQnoEA7fpFXrjo3k79M3uet|3YN2vh0Zo8S8xvUuCFEiBQ6DHLI55qtWds|3GRFkr8gkjXZnuHPB1UeKvK0kDSLh20qDT,0.0629912|0.06399644|0.10373755|0.21395993,0.05579097|0.01150114|0.37650731,0.0008857,P2SH,US,Entity_34,0.44468512,False,43.6,Normal.
2026-07-28 12:33:59,94.191.74.72,196.167.15.86,57845,8334,a1d56fcfd01ee12019c4aac9d34167211bb74607cd3ea37ffb7043441ffe800e,1JEIVEMKxmfiyuIY1sjiXqIpHySpCCsc6Z|14bjQNY5WLpJafq5W2JUZYXMT0xOL3TzIW,3q0wZFWjm0xuVSBhgd4lV3FCDWvCdOMS1Q,1.82902468|2.49571807,4.32421756,0.00052519,P2TR,CN,Entity_73,4.32474275,False,39.2,Normal.
2026-07-28 12:52:18,60.123.249.202,85.253.30.109,50091,8333,12e39bbd9c6edea07c30bbfaa59e4d655331e0c65fa5f07bfe339b073165ef70,3g0AhLn0CudhC0NQBAmK8zc5ydCMZ1j1Fb|3X8Sdqqaf9yxCRCzNV5wCliNDsVuAubUTo|1Ls2VltEbzgxZnZCZXtW2kK6Re3zJdJOg1|bc1qmr76SiE6ev0oNGaBtgHvOhblOAibwgrTz6ezyC,34GuYJAnXNToZSxwcPrKy1Tnhr6cQyylcv|1w8HNhpd9fVIjlRWGf9hSqZmpz2KZpBx2f,0.34653976|0.35613389|0.26085459|0.94051894,0.66580746|1.23734331,0.00089641,P2PKH,JP,Entity_27,1.90404718,False,23.3,Normal.
2026-07-28 13:00:32,40.181.188.40,116.227.133.208,58428,8332,0fb3e2532c3d898f7ba21b647d994a2e67a0cf5e1692b330421fef5485aacbd3,1xu28T7ZTx91EYIgkeqH6zFktqHU7RUV5B,bc1q6r7Jw7MpkImEiwJCVcbAah5hdBTKKoccFWnGtI,0.298501,0.29790481,0.00059619,P2PKH,IE,Entity_74,0.298501,False,40.1,Normal.
2026-07-28 13:01:48,217.19.94.50,214.245.117.218,58091,18333,5290cd777443da77200696a10d3d9274b7a70ee85d4458f1b204ea5f686c7b7a,3bmHmGqDTiRbKPckrWMdOayq0O1b1Oox8g|1glVLqJooQwQDFLSx0EilbVaqzU9Ue591E|3ELfm7ISc5sEUbQws98rdpy9966nvyiTGQ|313AWLZSy6JHNRcgC22pH8cyV7lB2Vrks4,1DEvWPNgfVvzoybBKeRCagHpDoNCJurMcc|39r1ZBBwLejWJ0TFXMOPYUAGVSTprHqFMv|bc1qaeLMXN9qmFB3Ov6E8AfW3auLXzsSWcgUWFwsgG,0.12760673|0.05991226|0.00266348|0.21525403,0.16664174|0.08790907|0.15050953,0.00037616,P2TR,GR,Entity_75,0.40543650000000003,False,32.4,Normal.
2026-07-28 13:26:16,98.255.135.199,209.24.95.173,61629,18333,7dc9d4a978ce8376fad77e482b492c8595068b8b52f559e6afb0d4ca45fd51f9,1YhA9A9MZp44eyyurC2WMGAzjKV65IgrHv,1EjKCtW6oD57BLakMjput4H0dw8hvTtwAE,2.44885458,2.44797332,0.00088126,P2SH,US,Entity_76,2.44885458,False,23.2,Normal.
2026-07-28 13:48:52,200.135.231.1,61.102.74.194,63214,8333,7485cee782d6a4c5149117a9445037b4edd18c0e81d80892b0f7057b5ad1baf3,bc1qyZ29HGJpI6TQWEuZx6GYnvzUgNCZ3laXFgie6o|1yxcACka3O72SSmqP7lQY9cI1IRXSUrfwY,18ZBWVXHFUfdkVimUkAvPwS51wBpzTu9Dl|3DrhiVbTQrSLcy6eJnN2pmdXyraxyn7KLa|1KnJKLByfljcy41n9BrO4YxG6SAraHqo6U,0.65406957|1.72989466,0.07139949|0.07897611|2.23277932,0.00080931,P2SH,BR,Entity_58,2.38396423,False,10.0,Normal.
2026-07-28 14:49:15,151.155.134.30,176.106.115.115,59591,8333,0f73c4e547f7179ffee2367f61c9a700a4f8886ffd664b83977d4cd1f56c49c3,3POkaiaEvGYqxU2Th3uAGq8MEFd1kjV3Ph|bc1qFc1pDxj51I4TAtzSqexF3lX87eCr0uIamIsMCK,3Xyz8Bb2zYsf88f3CmP2pPiGQYS7pN6QKx,0.72729879|1.69859127,2.42532763,0.00056243,P2TR,US,Entity_77,2.42589006,False,14.0,Normal.
2026-07-28 15:07:13,213.60.252.46,223.112.41.156,52477,8332,afc9130c6304a8453a7aa8b22d853a3f870a94a5cf7ed27bbccaf1b5ec55b9eb,bc1qiYY5sIJ0PHxTXQeUvgoeLMK8uNWBoIxlKxVspe|3jSNTtgatwqilBIzbvfLuxsyf348JkxisE,3kXk6m7q5tRfejPiILOqwhyduEBKmy5AFe,0.30487881|1.01676852,1.32154541,0.00010192,P2TR,ES,Entity_78,1.32164733,False,25.7,Normal.
2026-07-28 15:11:42,203.164.47.88,202.9.106.56,62670,8332,c08b70d4b72ac4b2d243276c4a7f7d216a4f7324949ce16f3c2014f15aa494ef,3XoH86btGLQPbOxEC3DblOMZLkt8CL99Qs|31xneAtWKhiZsqbkR2rsITi0BJ7oyEVG0L|bc1qy2GDAJe7hQucSMLQWqrCCwqTDzduCOIrdtfML5,bc1qWcIdkKFE2O34bxMP40nwp7uPFWaNdVcw0UwoiD|378DPqZncixbsh4NmT2ZWJRKN8IVZgjC2V|1rz5pmThCpdTOlKI09gFwmrw08zcOgrlNf,2.11291994|0.92596381|1.45362028,1.2396555|1.49038182|1.76153617,0.00093054,P2TR,AU,Entity_79,4.49250403,False,21.7,Normal.
2026-07-28 15:19:38,156.210.246.134,216.207.63.205,50104,18333,02ca890f654e21c9d57add213fc040ceb3ceee5923323fcfd8ecc4b90df57fc3,1bpD0ezNmREpOaUVgAk7Gdp0CXP9K63LSF,1GguBJkt9uH094kjES3z9QZCGGR37yaPrX,0.12122424,0.12107616,0.00014808,P2SH,EG,Entity_80,0.12122424,False,25.5,Normal.
2026-07-28 15:42:45,105.30.162.192,128.180.254.223,59172,18333,18d3141331cd648d21157537d44a4b00da68957b2e27677a2be6cdd5460167ba,3KB6WtQTzdDKCSvj0K1oWq0D1UiTlRkNDg,1Aqho5DLOBdYAT7pqirPgAy0OpzwEblbgI,2.74910835,2.74851163,0.00059672,P2SH,ZA,Entity_81,2.74910835,False,15.8,Normal.
